SOIL_TYPE,N_SOIL,P_SOIL,K_SOIL,TEMPERATURE,HUMIDITY,ph,CROP
Alluvial soil,19,30,30,29.56549169,91.40896307,5.826381164,Tomato
Alluvial soil,31,13,33,29.69952329,95.21224392,6.342463714,Wheat
Alluvial soil,17,29,26,26.14162144,93.28415295,6.071897347,Apple
Alluvial soil,2,30,30,26.00175125,94.79998418,6.331051715,Green Banana
Alluvial soil,30,13,25,27.15116142,91.48889469,6.413184638,Brinjal
Alluvial soil,8,15,33,28.97318719,98.09861043,5.50158009,Cabbage
Alluvial soil,18,12,35,26.13958446,96.38580769,6.338720873,Onion
Alluvial soil,8,28,30,25.51618488,94.33465411,6.015672239,Paddy
Alluvial soil,40,22,29,27.55821802,99.98187601,5.735364307,Peas
Alluvial soil,27,10,33,27.81132822,97.48410555,6.465906333,Potato
Alluvial soil,21,20,31,25.60033702,99.7240104,5.855457599,Tomato
Alluvial soil,3,9,35,26.91641934,99.84671638,6.318552973,Apple
Alluvial soil,22,16,27,29.1797902,90.27214288,6.006784979,Green Banana
Alluvial soil,27,8,30,26.44600063,98.29937782,6.008386283,Barley
Alluvial soil,22,8,33,28.43572863,95.8840407,5.665785202,Bottle Gourd
Alluvial soil,28,27,32,28.94099669,93.00109012,5.764615485,Brinjal
Alluvial soil,23,21,26,26.45488737,93.45042636,5.901495544,Carrot
Alluvial soil,37,5,34,25.79490531,93.84150618,5.779032666,Cauliflower
Alluvial soil,19,26,29,26.93141945,98.80313612,5.67154928,Garlic
Alluvial soil,133,47,24,24.40228894,79.19732001,7.231324765,Green Chilli
Alluvial soil,136,36,20,23.09595631,84.86275707,6.925412377,Jaggery
Alluvial soil,104,47,18,23.9656349,76.97696717,7.633437412,Lemon
Alluvial soil,133,47,23,24.88738107,75.62137159,6.827354668,Maize
Alluvial soil,126,38,23,25.36243778,83.63276077,6.176716425,Sweet Lime
Alluvial soil,126,50,19,24.69457084,81.7358876,6.628722836,Mustard
Alluvial soil,113,41,20,25.0017188,80.53965818,7.256877571,Mustard Oil
Alluvial soil,121,45,22,22.45942937,81.30681027,6.443785385,Onion
Alluvial soil,121,47,16,23.60564038,79.29573149,7.723240151,Papaya
Alluvial soil,129,60,22,24.58453146,79.12404171,5.947448589,Potato
Alluvial soil,107,45,25,23.0865933,83.55546146,7.227745516,Pumpkin
Alluvial soil,122,59,18,23.5000992,83.63488952,6.219469084,Rice
Alluvial soil,140,38,15,24.1472953,75.88298598,6.021439523,Tomato
Alluvial soil,102,49,21,24.69315538,84.84422454,6.253343655,Wheat
Alluvial soil,111,40,25,24.484692,84.44932014,6.187455799,Apple
Alluvial soil,131,35,18,24.49112609,82.24415809,7.057693366,Bottle Gourd
Alluvial soil,135,43,16,23.47986888,81.73049149,6.720449769,Carrot
Alluvial soil,100,46,18,24.18586246,76.04203958,6.431689506,Green Chilli
Alluvial soil,123,39,24,25.00755095,78.17952126,7.453106264,Jaggery
Alluvial soil,117,56,15,25.99237426,77.0543546,7.368258226,Onion
Alluvial soil,121,36,24,23.66457347,81.69105088,7.352401887,Plum
Alluvial soil,101,58,18,25.66891439,81.38103349,6.652143699,Pumpkin
Alluvial soil,107,42,24,22.04612876,84.62978302,6.144631795,Raddish
Alluvial soil,100,41,22,22.4204752,84.55794703,7.318802162,Rice
Alluvial soil,125,39,21,25.03149561,82.21276599,7.954629324,Wheat
Alluvial soil,105,60,23,23.53371386,77.21705554,6.207652157,Zizyphus
Alluvial soil,102,46,19,22.77076388,82.5993307,6.631005298,Ladies Finger
Alluvial soil,131,49,22,25.49848236,79.9751579,7.306918817,Brinjal
Alluvial soil,139,35,15,25.248679,83.4630147,5.898293044,Carrot
Alluvial soil,108,36,19,22.78249615,77.51235009,7.238566893,Cauliflower
Alluvial soil,118,45,23,23.37044424,77.43198948,7.977651226,Cucumber
Alluvial soil,107,51,22,24.86560781,78.22080815,5.983075895,Green Chilli
Alluvial soil,125,60,17,24.14386157,84.51591287,6.785723961,Green Peas
Alluvial soil,113,37,20,25.03300222,79.04368718,7.393441155,Lemon
Alluvial soil,131,52,16,23.65724079,84.47601498,6.486068274,Onion
Alluvial soil,115,48,16,25.54359718,84.09229796,7.175934962,Papaya
Alluvial soil,113,38,25,22.00085141,79.47270984,7.388265888,Potato
Alluvial soil,111,41,18,23.64328417,78.1258666,6.10539819,Pumpkin
Alluvial soil,111,53,19,23.96436009,78.02763149,6.419536555,Raddish
Alluvial soil,122,48,16,24.65425757,75.6350708,6.307585854,Tomato
Alluvial soil,108,46,17,24.3017998,84.87668973,6.93221485,Wood
Alluvial soil,132,41,22,24.29144926,81.02453404,7.810865753,Paddy
Alluvial soil,103,42,17,24.29470232,84.61527627,6.527541661,Potato
Alluvial soil,133,50,25,25.72180042,81.19666206,7.569454601,Mustard
Alluvial soil,127,37,18,24.87663664,76.30050373,7.041065585,Potato
Alluvial soil,110,39,25,22.60612115,77.34264002,7.208795456,Wheat
Alluvial soil,131,38,19,23.86814008,75.68339729,6.814341946,Apple
Alluvial soil,108,38,24,23.41022496,76.43836957,7.442217061,Banana
Alluvial soil,122,40,17,24.96440768,81.31677618,6.854558957,Cabbage
Alluvial soil,111,50,15,25.16820129,80.30351815,7.884550475,Carrot
Alluvial soil,140,40,17,22.72767171,77.07598065,6.006085786,Ginger
Alluvial soil,100,40,20,22.45145981,76.25674874,7.432043735,Green Chilli
Alluvial soil,123,50,16,23.04920461,75.53835214,6.498052108,Onion
Alluvial soil,107,36,21,25.29250148,75.66653335,6.205263534,Peas cod
Alluvial soil,118,50,19,22.95604064,82.33733678,6.360812227,Potato
Alluvial soil,103,51,20,22.80213132,84.14668447,7.046607434,Raddish
Alluvial soil,133,57,19,23.54234715,75.98203329,7.947011366,Tomato
Alluvial soil,129,47,20,24.41212325,80.80343786,6.281913858,Bottle Gourd
Alluvial soil,116,52,19,22.94276687,75.37170612,6.114525877,Brinjal
Alluvial soil,114,40,23,25.53676123,81.13668716,6.753978061,Carrot
Alluvial soil,131,60,17,25.32023717,81.79475917,7.425041316,Cauliflower
Alluvial soil,107,43,18,22.426733,81.53480799,6.745104394,Cucumber
Alluvial soil,123,44,21,25.78544484,75.00539324,7.641116569,Ginger
Alluvial soil,112,49,25,25.68959532,77.90621048,6.470135478,Green Chilli
Alluvial soil,119,44,15,22.14593688,82.8597549,7.091992365,Onion
Alluvial soil,130,59,19,25.07278712,82.50257909,6.520403794,Papaya
Alluvial soil,127,53,24,22.21506982,76.17851932,6.127939628,Potato
Alluvial soil,134,52,18,23.9643129,76.59175937,7.994679507,Tomato
Alluvial soil,109,36,18,25.40059227,76.53237965,7.524707577,Apple
Alluvial soil,100,48,17,23.7805123,83.03878838,7.827877818,Banana
Alluvial soil,132,52,19,24.16402322,76.7433897,6.436691764,Brinjal
Alluvial soil,102,37,25,25.31468463,77.91757121,5.907930899,Cabbage
Alluvial soil,111,39,22,22.60361557,80.3509046,6.135025006,Carrot
Alluvial soil,117,51,15,22.9535715,78.71555832,6.044556594,Field Pea
Alluvial soil,136,36,24,22.74446976,80.41198458,7.59781958,Garlic
Alluvial soil,134,56,18,23.80834611,83.91902605,6.691268104,Ginger
Alluvial soil,112,54,15,25.46228792,81.56641891,6.175492306,Green Chilli
Alluvial soil,105,56,15,25.96779712,81.97904282,7.272316209,Guava
Alluvial soil,140,45,15,25.5308271,80.04662756,5.801047545,Jaggery
Alluvial soil,126,46,25,24.43847399,81.69801729,6.757457943,Onion
Alluvial soil,106,49,24,23.03887865,76.47039772,6.983395573,Papaya
Alluvial soil,121,53,19,23.51308653,76.72621429,7.976889498,Potato
Alluvial soil,108,60,17,22.75805656,76.75768356,6.558902588,Pumpkin
Alluvial soil,116,56,17,24.71252544,77.7293114,7.979090365,Raddish
Alluvial soil,100,52,19,23.45969093,82.44777468,7.903528673,Sweet Potato
Alluvial soil,129,43,16,25.5503704,77.85055621,6.73210948,Tomato
Alluvial soil,118,44,23,22.08458267,82.82904143,6.691690476,Wheat
Alluvial soil,117,43,25,24.68854799,78.51206972,7.839849298,Wood
Alluvial soil,126,37,21,25.84997269,84.16855231,6.61448588,Green Banana
Alluvial soil,120,48,16,22.46054478,75.40989245,7.456971816,Cabbage
Alluvial soil,102,45,16,23.65629976,77.52425987,7.2942193,Cauliflower
Alluvial soil,131,56,20,22.00817088,81.83896111,7.762647875,Green Peas
Alluvial soil,114,40,17,24.32630461,80.13456404,6.363406102,Onion
Alluvial soil,101,37,18,22.92360984,82.68738535,7.63737841,Potato
Alluvial soil,106,46,20,23.43821725,78.63388824,6.200671976,Raddish
Alluvial soil,113,38,20,22.10718988,78.58320116,6.364729934,Wood
Alluvial soil,102,53,21,23.03814028,76.11021529,6.913678684,Apple
Alluvial soil,110,39,18,24.54795322,75.39752705,7.766259769,Banana
Alluvial soil,107,58,15,23.73868041,75.77503808,7.55606399,Green Banana
Alluvial soil,120,60,15,22.31871914,83.86129998,7.288377241,Bottle Gourd
Alluvial soil,89,47,38,25.52468965,72.24850829,6.002524871,Brinjal
Alluvial soil,60,37,39,26.59104992,82.94164078,6.033485257,Cabbage
Alluvial soil,63,41,45,25.29781791,86.8870535,7.121933579,Carrot
Alluvial soil,86,40,39,25.72100868,88.16513579,6.207459637,Green Chilli
Alluvial soil,96,41,40,23.58419277,72.00460848,6.090060478,Groundnut
Alluvial soil,100,35,36,25.31042337,72.01364411,6.346715209,Guava
Alluvial soil,63,37,43,23.41798979,85.08640476,6.661957897,Mustard
Alluvial soil,70,43,40,24.35564134,88.80391021,6.176860192,Onion
Alluvial soil,67,55,44,26.284017,75.14640198,7.251847296,Papaya
Alluvial soil,74,40,40,25.13842773,83.12053888,6.386259978,Peas
Alluvial soil,89,53,44,24.88692811,71.91711523,7.319735475,Potato
Alluvial soil,74,46,45,25.75734909,88.36668522,6.025028997,Pumpkin
Alluvial soil,89,41,38,23.12844351,74.68322732,6.344751947,Raddish
Alluvial soil,60,55,40,24.9949957,88.95692783,7.02777956,Tomato
Alluvial soil,67,43,38,25.21622704,70.88259632,7.299304715,Wheat
Alluvial soil,70,38,35,24.39736241,79.26861738,7.014063944,Wood
Alluvial soil,74,49,38,23.31410442,71.4509053,7.488014404,Green Banana
Alluvial soil,90,40,39,25.72668885,81.86171563,6.626503893,Bottle Gourd
Alluvial soil,82,35,44,26.96656378,78.21047693,6.239011,Brinjal
Alluvial soil,73,45,37,23.70467146,74.63745355,6.742688094,Carrot
Alluvial soil,85,53,38,24.90075709,73.84186449,6.588017308,Cauliflower
Alluvial soil,81,56,36,23.39605743,72.60512854,7.097586415,Green Chilli
Alluvial soil,84,55,38,26.8748389,79.78725152,6.956682743,Green Peas
Alluvial soil,80,45,42,23.1426498,74.99739774,7.380396262,Onion
Alluvial soil,76,54,45,24.29496635,77.62976013,6.176618831,Papaya
Alluvial soil,76,56,39,24.39459498,89.89106506,6.551130445,Brinjal
Alluvial soil,81,40,45,25.7629429,80.76238215,6.427726565,Cauliflower
Alluvial soil,76,44,45,25.4879684,84.48235878,6.740947635,Colacasia
Alluvial soil,69,47,40,25.37122686,76.2403666,6.130136384,Potato
Alluvial soil,82,40,45,26.21312799,81.70476368,6.667633355,Raddish
Alluvial soil,69,57,35,24.30748599,78.54340987,6.186814392,Tomato
Alluvial soil,81,36,38,23.76554749,87.98329901,6.334837865,Jaggery
Alluvial soil,67,60,38,24.79853023,78.53037059,7.16214284,Lentil
Alluvial soil,72,51,40,23.20683504,74.09956958,7.422318499,Onion
Alluvial soil,65,39,45,23.66805429,70.89000744,6.768001309,Potato
Alluvial soil,78,50,43,25.12417673,85.72530641,6.348441469,Wheat
Alluvial soil,77,52,41,23.89069041,83.46409075,6.097294061,Wood
Alluvial soil,89,52,42,23.09433785,81.45139295,6.14132902,Cauliflower
Alluvial soil,62,49,37,24.21744605,82.85284045,7.479248124,Peas
Alluvial soil,90,48,45,24.06475727,71.31342851,6.509174789,Raddish
Alluvial soil,66,47,36,24.85441411,74.4407048,6.57256106,Tur Dal
Alluvial soil,80,52,39,26.41915161,76.85691248,7.165696848,Barley
Alluvial soil,89,52,45,24.89326318,77.01222585,7.207457208,Bengal Gram
Alluvial soil,77,51,44,23.25583402,82.7015932,7.124333547,Bottle Gourd
Alluvial soil,94,37,41,24.7634518,87.06071115,6.463538707,Brinjal
Alluvial soil,75,41,35,24.97042599,78.62697699,6.856833064,Cauliflower
Alluvial soil,60,55,36,26.12797248,80.49172597,7.132389299,Garlic
Alluvial soil,62,56,35,25.97825807,81.65769588,6.235357638,Green Chilli
Alluvial soil,84,40,42,26.2830571,73.35763537,6.704273839,Jaggery
Alluvial soil,100,56,40,26.38905406,83.31240346,7.433313409,Mustard
Alluvial soil,75,56,44,25.2746335,73.7459581,6.109478059,Onion
Alluvial soil,78,46,42,23.09499564,78.45959697,7.095413294,Potato
Alluvial soil,82,48,36,25.79351957,81.76904006,6.352076783,Rice
Alluvial soil,100,58,41,23.17403323,87.88255345,6.658769991,Tomato
Alluvial soil,88,50,40,25.63215038,79.95150917,7.051822472,Wheat
Mountain soil.,67,41,40,25.848795,87.81661683,7.333143205,Apple
Mountain soil.,72,42,43,26.56767277,80.90424543,6.352771037,Banana
Mountain soil.,89,40,43,26.24532085,72.97198375,7.124050134,Cabbage
Mountain soil.,89,57,43,26.91515043,73.19897535,6.998787171,Carrot
Mountain soil.,61,41,44,24.36972377,82.11319791,6.537914958,Cauliflower
Mountain soil.,79,45,43,25.71901283,79.15532398,7.171054239,Garlic
Mountain soil.,84,40,43,25.01157559,88.3313023,7.228268228,Grapes
Mountain soil.,98,43,35,25.40785911,76.44048625,7.319952206,Green Chilli
Mountain soil.,75,36,44,23.28081,74.27607475,6.613341343,Kinnow
Mountain soil.,89,58,35,23.98651719,82.09053379,6.096838784,Lemon
Mountain soil.,91,41,37,24.48556447,83.20630007,6.132570523,Onion
Mountain soil.,77,48,36,25.86705009,84.09985284,7.36008498,Orange
Mountain soil.,66,58,35,23.5643831,79.46283115,7.321619041,Papaya
Mountain soil.,62,59,41,24.2248758,74.89465426,7.175170657,Peas
Mountain soil.,82,35,35,25.49386782,86.97061481,7.299076163,Pomegranate
Mountain soil.,61,41,35,24.97178693,79.47557931,6.842966479,Potato
Mountain soil.,99,57,38,24.80624984,82.09281674,6.356295568,Pumpkin
Mountain soil.,70,42,43,23.16814977,76.66724969,6.508342839,Raddish
Mountain soil.,90,59,35,24.25133493,89.86454053,7.098227926,Tomato
Mountain soil.,73,43,42,26.58361011,78.00774772,6.310699968,Onion
Mountain soil.,67,46,44,26.82489244,78.20392774,7.093328631,Potato
Alluvial soil,84,37,42,25.49674786,81.13449097,6.691074249,Mustard
Alluvial soil,72,41,36,24.09874353,80.57226761,6.187746776,Onion
Alluvial soil,71,56,37,23.18866654,86.20899734,6.491506245,Potato
Alluvial soil,64,53,38,26.24347471,78.51063754,6.855362875,Rice
Alluvial soil,65,54,39,23.75091572,71.14782585,7.124571593,Rice
Alluvial soil,60,58,37,26.13871511,79.1188943,6.067302109,Wheat
Alluvial soil,86,39,43,26.14576648,71.23690851,6.432051512,Brinjal
Alluvial soil,90,50,44,26.91643698,73.48655995,6.253408852,Cucumber
Alluvial soil,91,38,36,26.5232969,77.17331847,7.287318723,Mustard
Alluvial soil,87,48,38,23.81579631,80.94023552,7.161865733,Paddy
Alluvial soil,72,41,36,26.50838667,86.84264005,6.065898283,Potato
Alluvial soil,71,54,35,26.63952463,70.95705996,7.311077075,Rice
Alluvial soil,82,46,41,23.3250131,79.79609448,6.581693772,Sweet Pumpkin
Alluvial soil,71,52,43,26.47549543,73.96164569,6.732826127,Tomato
Alluvial soil,80,43,43,23.78756036,74.36794079,6.014572075,Wheat
Alluvial soil,77,55,43,25.49941707,75.99987588,6.663559451,Red Gram
Alluvial soil,95,57,41,23.24925555,73.65346838,6.434610995,Black Gram
Alluvial soil,63,47,35,26.98582182,89.05587886,7.432768147,Black Gram
Alluvial soil,93,43,38,23.61475336,86.14290267,6.987332927,Brinjal
Alluvial soil,87,44,43,23.87484465,86.79261344,6.718725189,Ginger
Alluvial soil,88,52,39,23.92887902,88.07112278,6.880204617,Green Gram
Alluvial soil,90,39,37,24.81441246,81.68688879,6.86106911,Green Gram
Alluvial soil,90,39,43,24.44743944,82.286484,6.7693455,Lentil
Alluvial soil,84,38,43,26.57421679,73.81994896,7.26158085,Mustard
Alluvial soil,91,21,26,26.33377983,57.36469955,7.261313694,Onion
Alluvial soil,107,21,26,26.45288458,55.32222678,7.235070264,Peas
Alluvial soil,83,38,35,25.70822684,52.88667115,7.18915558,Peas
Alluvial soil,108,24,31,24.12832546,56.18107663,6.431899748,Potato
Alluvial soil,116,28,34,23.44372334,60.39523266,6.42321105,Rice
Alluvial soil,116,23,25,23.4123707,52.26994674,6.869720196,Sweet Pumpkin
Alluvial soil,109,31,27,23.05951896,50.40609436,6.973839707,Tomato
Alluvial soil,89,25,34,23.07895447,63.65861483,7.184801627,Wheat
Alluvial soil,118,18,32,27.6496114,51.11044023,6.351823783,Cucumber
Alluvial soil,111,32,34,25.46743689,69.35161206,6.392048018,Green Chilli
Alluvial soil,84,36,28,26.7350622,55.55164819,6.119892347,Jaggery
Alluvial soil,85,33,25,26.20811417,52.50987966,6.910823945,Mustard
Alluvial soil,99,15,27,27.0424167,57.27927475,6.501157208,Onion
Alluvial soil,81,30,31,24.65090184,51.93952357,7.027585559,Paddy
Alluvial soil,95,39,29,27.35152643,55.99375012,7.13411409,Potato
Alluvial soil,81,34,30,25.17787724,62.26244581,6.647765997,Rice
Alluvial soil,80,15,28,23.11438731,68.00096043,6.703270635,Sweet Pumpkin
Alluvial soil,104,20,26,27.22783677,52.95261751,7.493191968,Tomato
Alluvial soil,109,29,28,23.26316991,60.5160021,6.724688503,Brinjal
Alluvial soil,100,32,26,25.234661,57.53161469,6.043485685,Mustard
Alluvial soil,100,24,28,25.59535262,57.72920846,7.101661011,Paddy
Alluvial soil,83,21,28,25.5674832,60.49244602,7.466900683,Potato
Alluvial soil,120,23,28,25.67324193,51.29043632,6.877799264,Rice
Alluvial soil,104,26,30,24.40726724,62.65692638,6.410992833,Sesamum
Alluvial soil,108,33,31,23.69287069,66.76090123,7.393825704,Brinjal
Alluvial soil,91,25,26,24.53460016,66.99765375,7.482414225,Cucumber
Alluvial soil,86,26,27,27.13140403,52.89368299,6.081172981,Green Chilli
Alluvial soil,98,18,27,27.56088634,68.49299897,6.516312148,Jute
Alluvial soil,111,27,31,23.59302313,55.27564977,6.043330951,Onion
Alluvial soil,84,39,35,23.17714381,52.13864034,6.959404135,Paddy
Alluvial soil,98,27,27,24.71384065,51.29142534,7.238109556,Paddy
Alluvial soil,118,21,34,24.38534644,64.72543073,7.234258375,Potato
Alluvial soil,103,27,31,27.15998538,51.59100753,6.691541233,Rice
Alluvial soil,82,24,33,26.53543168,67.09608099,6.809593554,Rice
Alluvial soil,86,31,35,27.01207284,60.76645256,6.485761419,Sweet Pumpkin
Alluvial soil,88,35,35,27.55906475,58.45742907,6.784460602,Tomato
Alluvial soil,84,27,29,23.32293161,53.00366334,7.167092586,Ginger
Alluvial soil,120,40,33,24.23850608,54.30329632,6.73410539,Jute
Alluvial soil,106,40,30,23.42611644,64.10651528,6.779984384,Mustard
Alluvial soil,113,21,33,26.02241444,55.83288958,7.277422738,Mustard Oil
Alluvial soil,117,34,25,24.83846178,56.7685316,7.21270048,Onion
Alluvial soil,80,30,25,26.24092174,65.64381357,7.487266991,Paddy
Alluvial soil,88,21,27,24.43011925,66.02411187,7.231166546,Potato
Alluvial soil,113,33,34,26.00373964,62.1445102,6.559817161,Rice
Alluvial soil,87,23,28,26.22367404,62.26594559,6.979590627,Sesamum
Alluvial soil,113,15,29,27.09617155,63.55324262,6.779230041,Bitter Gourd
Alluvial soil,98,29,30,25.64004392,61.03273481,6.217974349,Brinjal
Alluvial soil,97,29,27,27.74576987,54.36976075,7.205078785,Cucumber
Alluvial soil,85,35,32,26.24928198,54.28617819,6.854011265,Potato
Alluvial soil,82,29,35,26.67377159,52.24226285,6.246872394,Rice
Alluvial soil,103,33,25,27.10210397,55.7497332,6.911066044,Bitter Gourd
Alluvial soil,112,17,28,27.62975458,61.26002598,6.777417989,Brinjal
Alluvial soil,99,19,33,27.5364547,55.51673151,6.273741983,Cabbage
Alluvial soil,120,20,34,23.56960509,50.56339727,6.906124587,Cauliflower
Alluvial soil,114,27,28,24.99451759,57.93250202,7.162802357,Cucumber
Alluvial soil,100,40,35,27.56441788,54.41094079,6.955787351,Green Chilli
Alluvial soil,108,35,25,23.98143338,61.10935084,6.971963169,Potato
Alluvial soil,115,31,30,24.22984659,67.37768353,6.840927967,Sweet Pumpkin
Alluvial soil,87,28,30,25.60153969,68.66257977,6.536676653,Tomato
Alluvial soil,82,24,26,24.31274458,53.57285558,6.089443603,Jute
Alluvial soil,94,26,27,26.36629861,52.25738495,7.456460375,Mustard
Alluvial soil,87,28,35,26.5602777,57.1621814,6.759211911,Mustard
Alluvial soil,118,40,35,26.35034208,58.50650238,7.460174812,Onion
Alluvial soil,87,38,29,25.20406808,57.88370456,6.652642579,Potato
Alluvial soil,92,40,30,23.35723208,55.18792166,6.026287448,Rice
Alluvial soil,97,22,26,23.60567546,59.68849145,6.074190142,Rice
Alluvial soil,99,40,32,24.18471151,69.94807345,7.045543056,Jaggery
Alluvial soil,89,28,33,26.44414097,53.83876189,6.993236001,Jute
Alluvial soil,112,39,29,26.12492233,63.37479229,6.726528895,Mustard
Alluvial soil,111,28,26,27.77363343,64.47858698,6.937352845,Potato
Alluvial soil,114,20,26,25.55656667,62.67087838,7.27905689,Rice
Alluvial soil,117,26,30,27.92374437,67.96910852,7.079850922,Rice
Alluvial soil,111,29,31,26.05968403,52.31098539,6.136286518,Sesamum
Alluvial soil,119,30,28,26.35770906,64.57578034,6.505203696,Jute
Alluvial soil,116,40,33,24.91370487,54.15319242,7.042089492,Potato
Alluvial soil,95,37,35,27.31317116,68.4233391,6.348337519,Rice
Alluvial soil,86,40,33,26.1387869,52.26311691,7.432322234,Jute
Alluvial soil,117,37,32,23.1069385,67.06230539,6.787658922,Onion
Alluvial soil,105,18,35,23.52648086,68.44030686,6.743417121,Paddy
Alluvial soil,109,23,25,25.11711046,68.48030408,7.00733163,Potato
Alluvial soil,80,18,31,24.02952505,58.84880599,7.303033217,Rice
Alluvial soil,101,31,26,26.70897548,69.71184111,6.861235184,Turmeric
Alluvial soil,103,33,33,26.71717393,50.50148528,7.131435858,Wheat
Alluvial soil,93,26,27,24.59245684,56.46829641,7.288211994,Brinjal
Alluvial soil,104,35,28,27.51006055,50.66687215,6.983732393,Green Chilli
Alluvial soil,116,36,25,27.57847581,58.52534263,6.172090205,Jute
Alluvial soil,107,38,29,26.65069302,57.56695719,6.35118177,Mustard
Alluvial soil,101,33,33,26.97251562,62.0183627,6.908671379,Onion
Alluvial soil,107,31,31,23.17124551,52.97841162,6.766184468,Paddy
Alluvial soil,99,16,30,23.52652084,65.44340921,6.392791654,Potato
Alluvial soil,103,40,30,27.30901814,55.196224,6.348316257,Rice
Alluvial soil,118,31,34,27.54823036,62.88179198,6.123796057,Sweet Pumpkin
Alluvial soil,106,21,35,25.627355,57.04151119,7.428523634,Bitter Gourd
Alluvial soil,116,38,34,23.29250318,50.04557009,6.020947179,Brinjal
Alluvial soil,97,35,26,24.91461008,53.74144743,6.334610249,Green Chilli
Alluvial soil,107,34,32,26.77463708,66.4132686,6.78006386,Onion
Alluvial soil,99,15,27,27.41711238,56.63636248,6.086922359,Papaya
Alluvial soil,118,33,30,24.13179691,67.22512329,6.362607851,Potato
Alluvial soil,117,32,34,26.2724184,52.12739421,6.758792552,Pumpkin
Alluvial soil,104,18,30,23.60301571,60.39647474,6.779832611,Tomato
